course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
HIST 549,HIST,549,Research Seminar: England & the British Empire,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 549 Research Seminar: England & the British Empire credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/549>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 550,HIST,550,Prob Early Mod European Hist,4 Hours,Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary.,,,,,,,"[HIST 550 Prob Early Mod European Hist credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/550>)

Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 551,HIST,551,Prob European Hist Since 1789,4 Hours,Topics will be listed in the department's course guide at http://history.illinois.edu. May be repeated in the same or subsequent terms as topics vary.,,,,,,,"[HIST 551 Prob European Hist Since 1789 credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/551>)

Topics will be listed in the department's course guide at http://history.illinois.edu. May be repeated in the same or subsequent terms as topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 552,HIST,552,Research Seminar: Europe Since 1789,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 552 Research Seminar: Europe Since 1789 credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/552>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 560,HIST,560,Problems in Russian History,4 Hours,Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary.,,,,,,,"[HIST 560 Problems in Russian History credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/560>)

Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 561,HIST,561,Research Seminar: Russia,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 561 Research Seminar: Russia credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/561>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 570,HIST,570,Prob in American Hist to 1830,4 Hours,Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary.,,,,,,,"[HIST 570 Prob in American Hist to 1830 credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/570>)

Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 571,HIST,571,Research Seminar: America to 1789,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 571 Research Seminar: America to 1789 credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/571>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 572,HIST,572,Prob in US Hist Since 1815,4 Hours,Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated in the same or subsequent terms as topics vary.,,,,,,,"[HIST 572 Prob in US Hist Since 1815 credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/572>)

Topics will be listed in the department's course guide at http://www.history.illinois.edu. May be repeated in the same or subsequent terms as topics vary.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 573,HIST,573,Research Seminar: America Since 1789,4 Hours,Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[HIST 573 Research Seminar: America Since 1789 credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/573>)

Topics will be listed in the department's course guide at https://www.history.illinois.edu. May be repeated to a maximum of 12 hours if topics vary. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 574,HIST,574,Historiography of Religion in America,4 Hours,Same as REL 535. See REL 535.,,,,,,,"[HIST 574 Historiography of Religion in America credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/574>)

Same as [REL 535](<https://catalog.illinois.edu/search/?P=REL%20535>). See [REL 535](<https://catalog.illinois.edu/search/?P=REL%20535>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 575,HIST,575,Problems African American Hist,4 Hours,"Covers in depth, major problems in the African American experience and in the historiography of that experience, including historical periods, themes and paradigms. Same as AFRO 501. Approved for letter and S/U grading. May be repeated to a maximum of 8 hours.",,,,,,,"[HIST 575 Problems African American Hist credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/575>)

Covers in depth, major problems in the African American experience and in the historiography of that experience, including historical periods, themes and paradigms. Same as [AFRO 501](<https://catalog.illinois.edu/search/?P=AFRO%20501>). Approved for letter and S/U grading. May be repeated to a maximum of 8 hours.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 591,HIST,591,History and Social Theory,4 Hours,"Introduces recent historical work drawing upon theories and concepts from the social sciences; considers fields of inquiry which include family history, demographic history, labor history, prosopographical and entrepreneurial studies, local and regional studies, and others.",,,,,,,"[HIST 591 History and Social Theory credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/591>)

Introduces recent historical work drawing upon theories and concepts from the social sciences; considers fields of inquiry which include family history, demographic history, labor history, prosopographical and entrepreneurial studies, local and regional studies, and others.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 593,HIST,593,Approaches to History,4 Hours,"Required course for entering history graduate students offering in initial foray into historiography, methods, and conceptual approaches for students in all fields. Provides experience dealing with three challenges that face all practitioners of the discipline: identifying the historical problem to be tackled, deciding what methodologies are best suited to that problem, and locating and then making use of the primary sources necessary for analyzing the subject at hand. Assigned materials, class discussions, and assignments will prepare students for the second semester required research seminar. Restricted to first-year graduate students in history.",,,,,,,"[HIST 593 Approaches to History credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/593>)

Required course for entering history graduate students offering in initial foray into historiography, methods, and conceptual approaches for students in all fields. Provides experience dealing with three challenges that face all practitioners of the discipline: identifying the historical problem to be tackled, deciding what methodologies are best suited to that problem, and locating and then making use of the primary sources necessary for analyzing the subject at hand. Assigned materials, class discussions, and assignments will prepare students for the second semester required research seminar. Restricted to first-year graduate students in history.",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
HIST 594,HIST,594,Intro Historical Writing,4 Hours,"Seminar for first-year graduate students and is the second half of the introductory graduate sequence. Focuses on the process of writing an original piece of historical scholarship. Topics to be discussed include: developing an argument, exploring sources, arriving at a research strategy, planning and structuring an article, presenting complex data, and producing scholarship that is a coherent representation of an author's perspective on the past. Over the course of the semester, each seminar participant will develop and write an original, article length research paper. Students will work with the assistance of the instructors and an advisor from her or his own research field. Prerequisite: HIST 593.",Prerequisite: HIST 593.,,,,,,"[HIST 594 Intro Historical Writing credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/HIST/594>)

Seminar for first-year graduate students and is the second half of the introductory graduate sequence. Focuses on the process of writing an original piece of historical scholarship. Topics to be discussed include: developing an argument, exploring sources, arriving at a research strategy, planning and structuring an article, presenting complex data, and producing scholarship that is a coherent representation of an author's perspective on the past. Over the course of the semester, each seminar participant will develop and write an original, article length research paper. Students will work with the assistance of the instructors and an advisor from her or his own research field. Prerequisite: [HIST 593](<https://catalog.illinois.edu/search/?P=HIST%20593>).",https://catalog.illinois.edu/courses-of-instruction/hist/,2026–2027
